,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
10,27.0,37.0,1675.35005569458,1177.2499,1766,27.24390107219089,37.2518883175,35.37266841671096,352.9493,Ocean / International,TUR,Asia,Non-EU Europe,,,1167.9531625481063,1.879540045152071,2.168444800431365,2.780967775792784,0.6832123203259945,0.6832123203259945,H2 Gas,1517.2331205792714,,0.5509999999999999,0.1187682150595869,0.1219734841953689,0.1567430543239503,0.0121378649646341,0.0121378649646341,0.5631378649646341,True,452.8,True,1.0,E
11,27.0,39.0,1617.3150849342346,505.77396,26948,26.9667967538279,38.8765009765,14.009131881052092,39.6328,Turkey,TUR,Asia,Non-EU Europe,,,1167.9531625481063,1.767346285152071,2.140330446872312,2.780967775792784,0.6746669057117312,0.6746669057117312,H2 Gas,1332.9358195429968,,0.5509999999999999,0.1187682150595869,0.1219734841953689,0.1567430543239503,0.0106634865563439,0.0106634865563439,0.5616634865563439,True,452.8,True,5.0,E
12,27.0,40.0,1411.820011138916,96.5538,4572,27.06950317296128,40.426275,47.7013887569511,72.87469999999999,Turkey,TUR,Asia,Non-EU Europe,,,5638.92614879398,1.8310391523784424,2.2220387674823607,3.0322958065256698,,1.8310391523784424,NH3,1245.308765578475,,2.217,0.4184514107861977,0.4744592049073114,0.6974985297397932,0.0099624701246278,0.0099624701246278,2.226962470124628,True,452.8,True,467.0,E
13,27.0,41.0,1411.4550375938416,222.26883,1594,27.2083528776008,40.6028829325,47.47560186392804,61.9539,Turkey,TUR,Asia,Non-EU Europe,,,1081.25396111521,1.7834024877159973,2.165819249606618,2.769446991252887,0.6533738131317228,0.6533738131317228,H2 Gas,1161.6211439562176,,2.217,0.1405142283880122,0.1701853763932287,0.3911080693721206,0.0092929691516497,0.0092929691516497,2.22629296915165,True,452.8,True,85.0,E
14,27.0,42.0,1382.2549784183502,280.23172,3443,27.548198509966497,42.49387,71.10738533280578,143.7148,Turkey,TUR,Asia,Non-EU Europe,,,1047.5865751402505,1.8480729500321829,2.1647424818930134,2.7647325848862288,0.6493595721292902,0.6493595721292902,H2 Gas,1082.7926969731943,,2.217,0.1384667743482778,0.1679377148667248,0.3888817198206911,0.0086623415757855,0.0086623415757855,2.2256623415757857,True,452.8,True,92.0,E
15,27.0,50.0,1140.625,185.44376,2181,30.744834388315542,46.49840286467224,478.34833776847256,627.0633,Ukraine,UKR,Europe,Non-EU Europe,,,1290.5583910691828,1.8006677907849955,2.2031820833277247,2.827274813259667,0.90944467947513,0.90944467947513,H2 Gas,800.5311373712876,,2.217,0.1532447600496012,0.1841587069893215,0.4049608743654727,0.0064042490989703,0.0064042490989703,2.2234042490989703,True,385.2,True,431.0,E
16,27.0,51.0,1092.8099846839905,170.79773,2181,30.744834388315542,46.49840286467224,571.1672954128716,678.8811,Ukraine,UKR,Europe,Non-EU Europe,,,1290.5583910691828,1.8196793745717,2.2403096663854845,2.8644023963174265,0.9465722625328894,0.9465722625328894,H2 Gas,827.6905427808654,,2.217,0.1532447600496012,0.1841587069893215,0.4049608743654727,0.0066215243422469,0.0066215243422469,2.223621524342247,True,385.2,True,454.0,E
17,28.0,38.0,1496.134991645813,234.60938,851,27.408603260662964,37.2708449555,96.30245610275192,152.863,Turkey,TUR,Asia,Non-EU Europe,,,1167.689019250411,1.8579251635742569,2.1684371011031356,2.7809339368235637,0.7074785780813329,0.7074785780813329,H2 Gas,1474.0312842854903,,2.217,0.1457710835199905,0.1759558497782462,0.396826269858384,0.0117922502742839,0.0117922502742839,2.228792250274284,True,452.8,True,69.0,E
18,28.0,40.0,1329.6949589252472,543.00165,3054,27.95775193800564,40.36143,40.29348224810504,56.8648,Turkey,TUR,Asia,Non-EU Europe,,,1180.2352624941964,1.7813761650488869,2.164811339671647,2.782533186240494,0.6900934858369883,0.6900934858369883,H2 Gas,1300.814018955444,,0.5509999999999999,0.1195150398629933,0.1227934469787591,0.1575453861974191,0.0104065121516435,0.0104065121516435,0.5614065121516435,True,452.8,True,4.0,E
19,28.0,42.0,1329.6949589252472,68.00878,3443,27.548198509966497,42.49387,66.33026423701291,75.2284,Ocean / International,TUR,Asia,Non-EU Europe,,,1222.432721161909,1.7968874734276024,2.1699966882521284,2.7877952806353945,0.7173871820996365,0.7173871820996365,H2 Gas,1144.264074223866,,2.217,0.1491007984697862,0.1796105829581963,0.4004497150219429,0.0091541125937909,0.0091541125937909,2.226154112593791,True,452.8,True,201.0,E
20,28.0,47.0,1258.8849568367004,162.58765,3228,30.64456033199195,46.342805,215.13449660987715,306.073,Moldova,MDA,Europe,Non-EU Europe,,,1222.432721161909,1.8590260241893637,2.1699966882521284,2.7877952806353945,0.7769088750487823,0.7769088750487823,H2 Gas,883.9000422346701,,2.217,0.1491007984697862,0.1796105829581963,0.4004497150219429,0.0070712003378773,0.0070712003378773,2.2240712003378773,True,20.6,True,330.0,E
21,28.0,48.0,1232.2399735450745,265.97174,3228,30.64456033199195,46.342805,272.25611118809206,333.8591,Moldova,MDA,Europe,Non-EU Europe,,,5638.92614879398,1.8462284708004515,2.2220387674823607,3.0322958065256698,,1.8462284708004515,NH3,865.6178231076531,,0.5509999999999999,0.3913597500617538,0.4204592049073114,0.4535176940538055,0.0069249425848612,0.0069249425848612,0.5579249425848611,True,20.6,True,476.0,E
22,28.0,49.0,1191.359977722168,184.77197,2181,30.744834388315542,46.49840286467224,345.9635133083977,475.2136,Ukraine,UKR,Europe,Non-EU Europe,,,1290.5583910691828,1.8432239882152692,2.1718427482203357,2.795935478152278,0.8564907496911001,0.8564907496911001,H2 Gas,861.3257051288211,,2.217,0.1532447600496012,0.1841587069893215,0.4049608743654727,0.0068906056410305,0.0068906056410305,2.2238906056410306,True,385.2,True,396.0,E
