,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
12,-14.0,14.0,1657.099986076355,123.31574,6886,-16.559203892256697,13.37916,285.23894648096734,403.2794,Senegal,SEN,Africa,Sub-Saharan Africa,,,5658.631514980453,1.8009817919188331,2.187835280180716,3.0329151809960844,,1.8009817919188331,NH3,4010.432125352035,,2.217,0.4196564002523912,0.4757747508625557,0.6988451458532992,,0.4196564002523912,2.6366564002523916,True,76.2,True,452.0,A
13,-14.0,16.0,1686.6649317741394,118.13817,3132,-16.03128134356399,18.014364999999998,310.6024595808903,435.6253,Senegal,SEN,Africa,Sub-Saharan Africa,,,1100.9593273016826,1.7624198107278817,2.1321117945397976,2.772141325353924,1.5881784826566812,1.5881784826566812,H2 Gas,3829.6962066417022,,2.217,0.1417126322233392,0.1715009223484729,0.3924113888548965,0.0306375696531336,0.0306375696531336,2.2476375696531337,True,76.2,True,420.0,A
14,-14.0,17.0,1706.375069618225,234.53087,3132,-16.03128134356399,18.014364999999998,243.17321112444236,269.6883,Mauritania,MRT,Africa,Sub-Saharan Africa,,,1067.291941326723,1.7616949028284885,2.1310546016284055,2.7675092628542566,1.552596036196375,1.552596036196375,H2 Gas,3740.740090490938,,2.217,0.1396651297368069,0.169253260821969,0.390184727282885,0.0299259207239275,0.0299259207239275,2.2469259207239274,True,3185.6,True,411.0,A
15,-13.0,13.0,1632.280044555664,74.35491,3276,-15.580704635140645,11.84803,308.1757512736251,513.3507999999999,Senegal,SEN,Africa,Sub-Saharan Africa,,,1310.2637572556555,1.7664846396181826,2.1380363388601804,2.7982137499228292,,1.7664846396181826,NH3,4042.5965007002824,,2.217,0.1544434651363713,0.1854742529445657,0.4062661361438774,,0.1544434651363713,2.3714434651363714,True,76.2,True,453.0,A
16,-13.0,14.0,1654.1800236701963,156.99095,3276,-15.580704635140645,11.84803,367.5544865962892,523.3596,Senegal,SEN,Africa,Sub-Saharan Africa,,,1310.2637572556555,1.7664846396181826,2.1380363388601804,2.7982137499228292,1.6363038387757394,1.6363038387757394,H2 Gas,3950.009596939348,,2.217,0.1544434651363713,0.1854742529445657,0.4062661361438774,0.0316000767755147,0.0316000767755147,2.248600076775515,True,76.2,True,429.0,A
17,-13.0,15.0,1679.7300863265991,171.93362,3066,-16.574810909776545,13.44084,422.6227073682564,810.8596,Senegal,SEN,Africa,Sub-Saharan Africa,,,1187.3943854368842,1.7792375187403546,2.143733600226703,2.7924875608045743,1.5995951865828035,1.5995951865828035,H2 Gas,3858.237966457009,,2.217,0.1469696117473553,0.1772713957334905,0.3981303909122217,0.030865903731656,0.030865903731656,2.247865903731656,True,76.2,True,423.0,A
18,-13.0,16.0,1693.5999512672424,208.49045,3132,-16.03128134356399,18.014364999999998,392.2574160083829,497.8364,Mauritania,MRT,Africa,Sub-Saharan Africa,,,1199.9406286806693,1.7644298963673966,2.135042303722676,2.7850124751778793,1.563236976445756,1.563236976445756,H2 Gas,3767.342441114389,,2.217,0.1477327195081243,0.1781089929340034,0.3989608092386677,0.0301387395289151,0.0301387395289151,2.247138739528915,True,3185.6,True,415.0,A
19,-13.0,17.0,1707.834963798523,222.11185,3132,-16.03128134356399,18.014364999999998,340.91384075157674,420.823,Mauritania,MRT,Africa,Sub-Saharan Africa,,,1242.138087348382,1.7652371622238352,2.1362187969020647,2.790193420430406,1.527255723060485,1.527255723060485,H2 Gas,3677.389307651212,,2.217,0.1502994054909493,0.1809261289134405,0.4017543441338975,0.0294191144612097,0.0294191144612097,2.24641911446121,True,3185.6,True,407.0,A
20,-13.0,20.0,1774.265022277832,618.43726,3132,-16.03128134356399,18.014364999999998,387.4968711689335,462.7945,Mauritania,MRT,Africa,Sub-Saharan Africa,,,1242.138087348382,1.7652371622238352,2.1362187969020647,2.790193420430406,1.4218760854166994,1.4218760854166994,H2 Gas,3413.940213541749,,0.5509999999999999,0.1232792678456925,0.1269261289134405,0.1615902742137401,0.0273115217083339,0.0273115217083339,0.5783115217083339,True,3185.6,True,284.0,A
21,-13.0,27.0,1880.844955444336,425.2648,4103,-13.438029342073024,27.071205,44.17314076071461,62.6445,Morocco,MAR,Africa,North Africa,,,5658.631514980453,1.7071973919188332,2.187835280180716,3.0329151809960844,,1.7071973919188332,NH3,2849.339658997683,,2.217,0.4196564002523912,0.4757747508625557,0.6988451458532992,0.0227947172719814,0.0227947172719814,2.2397947172719816,True,2217.2,True,256.0,A
22,-12.0,13.0,1649.7999930381775,99.29867,3657,-14.620716405522806,10.64586,386.47660108288886,737.3212,Senegal,SEN,Africa,Sub-Saharan Africa,,,1310.2637572556555,1.7664846396181826,2.1380363388601804,2.7982137499228292,1.650108770085909,1.650108770085909,H2 Gas,3984.521925214772,,2.217,0.1544434651363713,0.1854742529445657,0.4062661361438774,0.0318761754017181,0.0318761754017181,2.248876175401718,True,76.2,True,432.0,A
