,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,country_cap_kt,within_cap,cap_rank,Year
69,-117.0,33.0,1823.9050793647768,83.92054,44678,-117.15652239685278,32.69919550046325,36.43572061524065,48.252300000000005,United States of America,USA,North America,North America,,,1433.594398529293,1.6422003960538265,2.088146001075155,2.781166751377292,,1.6422003960538265,NH3,9384.444356784485,,7433.328206704846,True,460.0,2040
70,-117.0,34.0,1868.070011138916,122.605484,28251,-118.11779183240606,33.645730381,110.68972043565654,131.4313,United States of America,USA,North America,North America,,,1332.4312972466073,1.7070329362730214,2.101702023109084,2.7701306934745675,,1.7070329362730214,NH3,9311.290610182785,,7433.328206704846,True,567.0,2040
71,-117.0,35.0,2006.770052909851,259.58688,4030,-118.18389107065347,33.74777,176.4989069387458,222.4453,United States of America,USA,North America,North America,,,1333.7122779936235,1.745810353356591,2.101734732966414,2.770275341364173,,1.745810353356591,NH3,9238.24647398501,,7433.328206704846,True,422.0,2040
72,-117.0,37.0,1960.7800793647768,185.57411,4107,-118.48497761246,33.91849,367.48972332005263,470.9152,United States of America,USA,North America,North America,,,1362.0907259732933,1.746302442284713,2.1024514307762288,2.7734464369681957,,1.746302442284713,NH3,9092.539402491262,,7433.328206704846,True,482.0,2040
73,-117.0,38.0,1942.5300097465515,142.59189,4731,-121.33982489431968,37.95234,381.3029567714084,512.8978,United States of America,USA,North America,North America,,,987.796868287881,1.738799962560735,2.0915144121662164,2.7253818051890706,,1.738799962560735,NH3,9019.903030131654,,7433.328206704846,True,501.0,2040
74,-117.0,43.0,1604.1749930381775,150.35788,6634,-122.7035916567065,45.64459,541.4207200385669,761.7443000000001,United States of America,USA,North America,North America,,,853.988598743251,1.7979775311351722,2.1431278638416837,2.760371222852356,,1.7979775311351722,NH3,8659.439865892287,,7433.328206704846,True,1572.0,2040
75,-117.0,44.0,1572.055058479309,161.96277,6634,-122.7035916567065,45.64459,486.5715704924083,615.2506,United States of America,USA,North America,North America,,,853.988598743251,1.7760378713167089,2.12118820402322,2.738431563033892,,1.7760378713167089,NH3,8587.989859035211,,7433.328206704846,True,1614.0,2040
76,-117.0,45.0,1535.554919242859,135.81567,6634,-122.7035916567065,45.64459,452.7820046924634,607.4581,United States of America,USA,North America,North America,,,853.988598743251,1.7625220449967307,2.107672377703242,2.724915736713914,,1.7625220449967307,NH3,8516.7880703857,,7433.328206704846,True,1713.0,2040
77,-117.0,47.0,1419.1200041770935,160.26692,4933,-122.2207911642127,47.998295,408.62511471030234,541.6688,United States of America,USA,North America,North America,,,1176.4700891689165,1.7489173690874045,2.1009145379417347,2.7548976372498446,,1.7489173690874045,NH3,8375.189689073972,,7433.328206704846,True,2292.0,2040
78,-117.0,48.0,1308.8899874687197,180.88507,4933,-122.2207911642127,47.998295,389.53539205290474,570.2921,United States of America,USA,North America,North America,,,1176.4700891689165,1.7428797887901928,2.0974644920576138,2.7514475913657237,,1.7428797887901928,NH3,8304.824049746054,,7433.328206704846,True,2962.0,2040
79,-117.0,55.0,1274.5800375938416,185.77676,2586,-122.71542696864113,48.8319,790.376712717338,1154.8342,Canada,CAN,North America,North America,,,1099.3655189157128,1.9034518843889157,2.251307765774698,2.8974684459354525,,1.9034518843889157,NH3,7821.879441513595,,8522.47753481828,True,3499.0,2040
80,-117.0,56.0,1334.4399631023407,240.00948,2586,-122.71542696864113,48.8319,886.6561635672725,1268.1988,Canada,CAN,North America,North America,,,1099.3655189157128,1.9419636647288896,2.289819546114672,2.935980226275426,,1.9419636647288896,NH3,7754.467453941404,,8522.47753481828,True,3411.0,2040
81,-116.0,31.0,1938.1499791145325,41.59796,4109,-116.62098498204458,31.846935,110.92413185891088,161.43370000000002,Mexico,MEX,North America,North America,,,1478.5019192273212,1.7334668160663824,2.105243001497449,2.785831180471563,,1.7334668160663824,NH3,9459.172089559126,,2259.143088713563,True,489.0,2040
82,-116.0,32.0,1962.969920635224,123.23072,4109,-116.62098498204458,31.846935,61.13083211777302,110.3268,Mexico,MEX,North America,North America,,,1478.5019192273212,1.6925812960663824,2.105243001497449,2.785831180471563,,1.6925812960663824,NH3,9386.527142443949,,2259.143088713563,True,379.0,2040
83,-116.0,34.0,2039.254961013794,774.1986,44678,-117.15652239685278,32.69919550046325,180.00704323247783,281.5885,United States of America,USA,North America,North America,,,1433.594398529293,1.7474985560538263,2.104193054634208,2.781166751377292,,1.7474985560538263,NH3,9241.54349404472,,7433.328206704846,True,216.0,2040
84,-116.0,36.0,1915.8850264549253,160.41312,4030,-118.18389107065347,33.74777,319.816755814152,426.4634,United States of America,USA,North America,North America,,,1333.7122779936235,1.745810353356591,2.101734732966414,2.770275341364173,,1.745810353356591,NH3,9097.055229228146,,7433.328206704846,True,590.0,2040
85,-116.0,41.0,1765.504961013794,235.76033,6367,-121.55685725036533,38.561485000000005,547.4823918483997,712.9614,United States of America,USA,North America,North America,,,999.4281347506984,1.8040700350133945,2.150905847015602,2.7861148914061737,,1.8040700350133945,NH3,8738.707619248244,,7433.328206704846,True,1106.0,2040
86,-116.0,42.0,1725.3550863265991,141.9582,6367,-121.55685725036533,38.561485000000005,607.3062678437861,845.6488,United States of America,USA,North America,North America,,,999.4281347506984,1.8279995854115492,2.1748353974137564,2.810044441804328,,1.8279995854115492,NH3,8667.641765162089,,7433.328206704846,True,1256.0,2040
87,-116.0,43.0,1610.0149178504944,306.0709,6367,-121.55685725036533,38.561485000000005,680.1074379035003,952.5674,United States of America,USA,North America,North America,,,999.4281347506984,1.8571200534354344,2.203955865437642,2.839164909828214,,1.8571200534354344,NH3,8596.81063452807,,7433.328206704846,True,1783.0,2040
