,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
50,-104.0,26.0,1904.934949874878,100.73655,2705,-106.40414525528168,23.197825,394.4658131309084,569.3118000000001,Mexico,MEX,North America,North America,,,853.988598743251,1.7354052377494684,2.0865595758262567,2.703802934836929,,1.7354052377494684,NH3,8887.64693329379,,2.217,0.1266948808910943,0.1550129596308957,0.3760898527687275,,0.1266948808910943,2.3436948808910945,True,2259.1,True,106.0,B
51,-104.0,27.0,1952.384991645813,92.117035,2705,-106.40414525528168,23.197825,485.9704559336102,693.9556,Mexico,MEX,North America,North America,,,1129.8827011308883,1.7823285679972918,2.1304772990467913,2.7797942328226073,,1.7823285679972918,NH3,8821.681461003964,,2.217,0.1434716908383263,0.1734318698423159,0.394324721289503,,0.1434716908383263,2.3604716908383265,True,2259.1,True,122.0,B
52,-104.0,28.0,1887.779974937439,90.93633,2705,-106.40414525528168,23.197825,584.1978100036288,915.0188,Mexico,MEX,North America,North America,,,1176.4700891689165,1.8225629181619216,2.171143616059066,2.8251267153671753,,1.8225629181619216,NH3,8755.94166937074,,2.217,0.1463051660147148,0.1765420810060595,0.3974073873593702,,0.1463051660147148,2.363305166014715,True,2259.1,True,222.0,B
53,-104.0,29.0,1880.115008354187,156.83282,3552,-109.104274588438,25.567495,632.3512437305707,1177.0092,Mexico,MEX,North America,North America,,,1176.4700891689165,1.841824291652698,2.190404989549842,2.844388088857952,,1.841824291652698,NH3,8690.441894543921,,2.217,0.1463051660147148,0.1765420810060595,0.3974073873593702,,0.1463051660147148,2.363305166014715,True,2259.1,True,247.0,B
54,-103.0,20.0,1784.1200041770935,46.957336,2624,-104.2964673137806,19.04005,172.65216262251795,231.6194,Mexico,MEX,North America,North America,,,1176.4700891689165,1.7428797887901928,2.0974644920576138,2.7514475913657237,,1.7428797887901928,NH3,9204.009784295456,,2.217,0.1463051660147148,0.1765420810060595,0.3974073873593702,,0.1463051660147148,2.363305166014715,True,2259.1,True,225.0,B
55,-103.0,21.0,1890.334963798523,144.68016,2624,-104.2964673137806,19.04005,255.8864761864733,368.6885,Mexico,MEX,North America,North America,,,1176.4700891689165,1.7428797887901928,2.0974644920576138,2.7514475913657237,,1.7428797887901928,NH3,9137.41201564572,,2.217,0.1463051660147148,0.1765420810060595,0.3974073873593702,,0.1463051660147148,2.363305166014715,True,2259.1,True,129.0,B
56,-103.0,22.0,1904.205002784729,63.714664,2624,-104.2964673137806,19.04005,354.49319898187747,489.3291,Mexico,MEX,North America,North America,,,1099.3655189157128,1.7412971939317037,2.095157080687763,2.741317760848517,,1.7412971939317037,NH3,9070.974945304848,,2.217,0.1416157019336771,0.1713945184300805,0.3923059670478381,,0.1416157019336771,2.3586157019336773,True,2259.1,True,118.0,B
57,-103.0,23.0,1943.990077972412,150.14664,2705,-106.40414525528168,23.197825,349.426100687531,520.5082,Mexico,MEX,North America,North America,,,1099.3655189157128,1.7412971939317037,2.095157080687763,2.741317760848517,,1.7412971939317037,NH3,9004.712092594418,,2.217,0.1416157019336771,0.1713945184300805,0.3923059670478381,,0.1416157019336771,2.3586157019336773,True,2259.1,True,80.0,B
58,-103.0,24.0,1914.78993177414,96.260735,2705,-106.40414525528168,23.197825,358.6095614708685,503.9706,Mexico,MEX,North America,North America,,,1099.3655189157128,1.7412971939317037,2.095157080687763,2.741317760848517,,1.7412971939317037,NH3,8938.637125360014,,2.217,0.1416157019336771,0.1713945184300805,0.3923059670478381,,0.1416157019336771,2.3586157019336773,True,2259.1,True,104.0,B
59,-103.0,25.0,1926.469955444336,94.81748,2705,-106.40414525528168,23.197825,399.5194015000435,511.6166,Mexico,MEX,North America,North America,,,1067.5538046579716,1.740611828419981,2.0941575524217657,2.7369384605024987,,1.740611828419981,NH3,8872.763869806382,,2.217,0.139681054794631,0.1692707430267142,0.3902020440937999,,0.139681054794631,2.356681054794631,True,2259.1,True,94.0,B
